Tweet ID, Author ID, Date Published, Tweet Text
1864673272249323900,2267700079,2024-12-05T14:08:46.000Z,"I am waiting for one #Democrat to show some willingness to fight #TrumpFascismParty. just one."
1864666091324096961,2268289092,2024-12-05T13:40:14.000Z,"@DefiyantlyFree Kamala Harris was not a candidate. She was a crowded queen of the #Democrat establishment."
1864664966822855119,1364352498996187136,2024-12-05T13:35:46.000Z,"What a #Godless #Lying #Democrat https://t.co/dCRT2eLZuG"
1864659220827648057,1489956743316713474,2024-12-05T13:12:56.000Z,"😂 "dark mark" 🤣 4 Years Of This Fascist POS Destroying America Will Merely Be A Footnote, Then #BigGuy #Coup #ObamaCult #AltLeft #Democrat #Fascist #Evil https://t.co/OSFlxSxIGu"
1864659118595699134,2376467084,2024-12-05T13:12:32.000Z,"Musk, Ramaswamy visit Capitol Hill to discuss Trump's DOGE vision for cutting government waste #FIRE! #AllCORRUPT #Democrat$ #InDOJ, #CONGRESS, #Committees, #AllBRANCHESofGOVERNMENT!!! DRAIN THE DEEP BLUE S.     W.     A.     M.     P.     ! https://t.co/8Y67NDwXtW"
1864657283612889523,822881082529947648,2024-12-05T13:05:14.000Z,"@libsoftiktok Mental illness on full display.  #Democrat  voters are morons."
1864656486648922276,1654841371088367616,2024-12-05T13:02:04.000Z,"@JasonCrowCO's comments on #PeteHegseth are so disingenuous to the silly crew on @Morning_Joe.  Calling Pete some random guy. Are you dumb or just another hateful #Democrat?  Didn't Sec Austin go missing (AWOL) for a week and no one noticed? #Hypocrisy"
1864653421040554401,1593799943193382912,2024-12-05T12:49:53.000Z,"@Th_Midwesterner So stupid. FORCING is the #democrat mantra."
1864638920987725972,1835735884320382976,2024-12-05T11:52:16.000Z,"@catturd2 Sounds like the mayor of #BlackMountain #NorthCarolina is a #democrat."
1864637409033408594,1755243866733625344,2024-12-05T11:46:16.000Z,"@VP Screwing the American people on your way out the door. That’s a real #democrat for you."
1864589952983744873,937182558541922304,2024-12-05T08:37:41.000Z,"This woman has with the entire #Democrat party is a walking criminal committing crimes against the American people that she represents. https://t.co/1UG1Wwkghn"
1864585659614171370,16146794,2024-12-05T08:20:38.000Z,"#WhoopieGoldberg of @TheView IS DELUSIONAL  She also SHOWED HER ASS BY CLAIM SHE'S A #DEMOCRAT AFTER CLAIMING NOT TO BE FOREVER  @JoeBiden CAN'T CLAIM A POLITICAL WITCH HUNT AGAINST #HUNTERBIDEN FRON HIS OWN @TheJusticeDept  @ABCNetwork BIAS IS SHAMEFUL   https://t.co/0qp3QqkDqf"
1864562635683057682,1515348463449362435,2024-12-05T06:49:08.000Z,"@grantcohn Grunt is a #Democrat beta boy cupcake. 🧁💯"
1864562593878430075,1730749368591089664,2024-12-05T06:48:58.000Z,"Weren't we told by the #Democrat establishment that #JoeBiden was sharp as a tack? Didn't they say that when they're around him, THEY have to keep up with HIM because he's so energetic? Isn't it true that Moptop (@PressSec) was indignant with reporters who dared question Biden's… https://t.co/zFTWr2VLz6"
1864558737169477827,831944787762745345,2024-12-05T06:33:39.000Z,"@LivePDDave1 @LindseyGrahamSC I’ve noticed, said &amp; commented that  @LindseyGrahamSC is a #RINO  &amp; not @GOP  Graham is not a #Republican but a RINO, a subset of @TheDemocrats, disguised as Republican to sway &amp; vote as a #Democrat  @Mike_Pence, #Trump VP voted Yes, Certifying #BidenHarris2020 Fraudulent Votes"
1864546500698587509,1401325449515462656,2024-12-05T05:45:02.000Z,"@nicksortor @JohnCornyn @JohnCornyn go talk to the soldiers he went to war with, talk to the people he worked with, talk to his family. If you don't , you do not have any business saying you are a public servant.  Maybe you don't believe or support our Military personnel &amp; really are a #Democrat @GOP"
1864536907968831781,1722730739693740032,2024-12-05T05:06:54.000Z,"I am not a friend of chrisplante im only someone who looks to him for sensible behavior. Dont act #democrat. Act responsible. Playing from 0:04 https://t.co/KixpjY7aA0"
1864535955987685754,478587692,2024-12-05T05:03:07.000Z,"@JDGarre44 @GreenEy3sOpen @HarrySisson Unless of course the person is a #DemocRAT."
1864534665501053275,1708285160439840768,2024-12-05T04:58:00.000Z,""#Biden mulls pardons for dozens of #Democrat criminals !""
1864534434709688576,241601533,2024-12-05T04:57:05.000Z,"@JackMaxey1 Oh, and @RepRaskin and his Father are communists❗️ Bank on it and spread the word. #Democrats #Democrat #Congress #JamieRaskin #Liberals #Leftist"
1864525385871802472,1674576664246853639,2024-12-05T04:21:07.000Z,"@RepJamesClyburn Step-n-fetch #houseNegro you &amp; every Black #Democrat are disgusting race pedaling self-important corrupt "igros", ignorant negroes. All of you voted for racist #JimCrow Joe's mass incarceration crime bill to imprison Black citizens by the millions. Biden always been a bigot..."
1864524481735077888,1829396929,2024-12-05T04:17:32.000Z,"@greta So, Greta how crazy is it that not one #Democrat is going to vote for #Hegseth You don’t find that interesting?"
1864522549482135691,1674576664246853639,2024-12-05T04:09:51.000Z,".@RepJamesClyburn head step-n-fetch #houseNegro. Yo, Uncle Ben, what about crooked Jim Crow Joe's mass incarceration victims? Think they will get the old #Pardon #HunterPardon?  #j6 victims #j6pardon  Black #Democrat Reps are utterly disgusting; boy close your mouth &amp; sit down. https://t.co/gfhETwCKOi"
1864509902745686103,1841542441415147522,2024-12-05T03:19:36.000Z,"@jsolomonReports #Shameful #Democrats  The Pure #Evil of the #Democrat party"
1864508831642042732,1841542441415147522,2024-12-05T03:15:21.000Z,"@jsolomonReports #Shameful  ...doesn't understand the concept of the Opposition Party!!! The pure #Evil of the #Democrat party"
1864505517873217669,44803541,2024-12-05T03:02:10.000Z,"@arenella1 Let me guess - you're a #Democrat?"
1864505208056828108,1778020231694209032,2024-12-05T03:00:57.000Z,"@RepRaskin Nadler is another radical #Democrat obstructionist and Raskin is even worse. He should be charged with sedition"
1864502368613626188,44803541,2024-12-05T02:49:40.000Z,"@RepJamesClyburn typical #democrat. Lying 2 The People. Hunter didn't serve 1 day on multiple felonies.  Many R in prison today 4 committing just tax evasion. Clyburn would do best 2 stop gaslighting We the People &amp; figure out why your party lost "everything".  Trump has a mandate. He has 1… https://t.co/GUP1aAyXww"
1864499522094944596,436191746,2024-12-05T02:38:21.000Z,"I'm a #Democrat, I stand w/Daniel Penny. He did the right thing  He protected his fellow citizens. Mental health problems are a HUGE problem today. ALL of these individuals are not getting help &amp; some are a big threat to all of us!  We need Mental Facilites! #Congress #Senate https://t.co/lHM5TfK91u"
1864499409678909787,886809578,2024-12-05T02:37:54.000Z,"@comewithcare @PerezTMx2 @POTUS You think anyone can enjoy their night with any thoughts of you? Geesh... I block leftwing narcissists, which is all #Democrat dupes. Keep wishing you were one of Hunter's hookers... you're not expensive enough. He's pardoned for all his abuse against hookers. "Classy" family."
1864499383653327124,987954781,2024-12-05T02:37:48.000Z,"If any #Democrat talks about ethics, they should just be laughed out of the room.  #HunterBiden"
1864484663173190137,24848581,2024-12-05T01:39:18.000Z,"What's good for the #Democrat geese..... https://t.co/XNWsu2tzNE"
1864483704548016328,246676814,2024-12-05T01:35:30.000Z,"#Democrat #Ukraine Gravy Train derailed by Trump. https://t.co/ooPmE0cqdC"
1864480238966595937,850786007603609600,2024-12-05T01:21:43.000Z,"@TRHLofficial @SenMarkey Just children being groomed by #Democrat PEDOPHILES"
1864479545555894699,224706109,2024-12-05T01:18:58.000Z,"@cenkuygur Thank you for saying this! Finally someone who can vocalise how I am as a voter. I voted for #Obama and #Clinton but have turned away from the #Democrat Party &amp; am now an #Independent. I feel like I didn’t leave the party, but that it left me. Thank you for this Tweet! https://t.co/iN6JIr2nt6"
1864477631896285280,1586022134979108866,2024-12-05T01:11:22.000Z,"@RudyGiuliani Start putting the corrupt #Democrat bums in prison on Day 1 !"
1864474822895661442,1638263744739540992,2024-12-05T01:00:12.000Z,"This is the face of highly educated #Democrat mental illness.  She is a souless reprobate Marxist.  If you support any position this filth promotes, you should examine your conscience.  https://t.co/cyTY32HwsE"
1864472465742631081,1407304049356050437,2024-12-05T00:50:50.000Z,"@winningatmylife @JandEsdad @EndWokeness @ComfortablySmug @TheRock should 100%  run for president one day but can't decide if he's still a closet #democrat or the fact he  gave up on #creepyunclejoe  not endorsing  #electionday2024 makes him a possible #Republican run to carry on the #MAGA mission after #DonaldTrump is done in 2028"
1864469921129771305,66018065,2024-12-05T00:40:44.000Z,"@LivePDDave1 @LindseyGrahamSC #GrahamNasty is a #Democrat who needs to be #Recalled by #SouthCarolina before he inflicts damage we cannot repair."
1864467018516160670,1138725553,2024-12-05T00:29:11.000Z,"@atensnut Another #Democrat #stolen #election !"
1864466739158831240,19580451,2024-12-05T00:28:05.000Z,"Scandal-ridden #Illinois mayor #TiffanyHenyard loses township supervisor nomination in historic caucus.  Why hasn't she been removed? Guess she is trying to be typical #Chicago corrupt #Democrat.  IL will probably make her the next governor.  https://t.co/7MnoDMzQ8S"
1864464201055440991,26146427,2024-12-05T00:18:00.000Z,"Isn’t this the same guy who refused to hear Merrick Garland‘s nomination? 😜⁉️❔- McConnell cries foul after 2 Democratic judges cancel retirement after Trump victory https://t.co/QBoaYSQnHD #trump #gop #republican #democrat #liberal #conservative"
1864463857025990972,1863717188856586240,2024-12-05T00:16:38.000Z,"@JackPosobiec The #Democrat Traitors are scurrying like RATS!"
1864462863693127700,1138725553,2024-12-05T00:12:41.000Z,"@elonmusk Another #Democrat #steals an #election!"
1864458715228680502,1138725553,2024-12-04T23:56:12.000Z,"@gatewaypundit Another #Democrat #stolen #election !"
1864457946626658679,1808242966861172739,2024-12-04T23:53:09.000Z,"@its_The_Dr Bartender. A close second and third are #Idiot and #Democrat."
1864457270014169338,1419633958967554050,2024-12-04T23:50:27.000Z,"Good bye #democrat https://t.co/YPTFCRpma6"
1864456433993171424,28681873,2024-12-04T23:47:08.000Z,"#Republican kids vs #Democrat kids https://t.co/LLTAxs3SP7"
1864455323920027735,1015109960991199233,2024-12-04T23:42:43.000Z,"Democrats "win" Congressional seat in California, one month after election day. Strategy of "keep recounting till the Democrat wins, bears fruit." #uspol #Democrat #corruption  https://t.co/zGNIAH7ugh"
1864453869142503877,1834039170580316160,2024-12-04T23:36:56.000Z,"The Harry Potter series vs the feminists with bulge in their panties is going to be the biggest cripple fight of all time.  We'll see how Woke culture devours itself.  #Woke #Wokeness #Democrat #Democrats #UK #Warner #HarryPotter #JKRowling #LGBT #LGBTI #trans https://t.co/hHNVYnFqQg"
1864452980272959704,3018941818,2024-12-04T23:33:25.000Z,"Dear wacko #Democrat twitter people. These are your hero’s:  @WalshFreedom - tax cheat, deadbeat dad  @mmpadellan - crack head, deadbeat dad.  @krassenstein and @EdKrassen - gay porn sight operators and @FBI people of interest  @JoJoFromJerz  - unemployed narcissist  Classy."
1864451258658247014,3183660548,2024-12-04T23:26:34.000Z,"@RepCasten So, the fact that the #Democrat DOJ closed the case without even a single charge of Matt Gaetz means nothing, right?  #JustSayin"
1864449645218267620,1445142037762805761,2024-12-04T23:20:09.000Z,"Biden will pardon every  corrupt #DC  #Democrat before he is done including himself. Wonder what he will do with Obama."
1864446459627573536,3018941818,2024-12-04T23:07:30.000Z,"@RepDanGoldman Mehhhh….if you were really against Hamas, you would denounce the #Democrat party. It’s infested with antisemitic Hamas supporters.  But whatever…@realDonaldTrump will take care of Hamas and the hostages shortly since you couldn’t."
1864445185494512025,3018941818,2024-12-04T23:02:26.000Z,"@mmpadellan That’s OK…#Democrat wackos (even you) will still enjoy the benefits of his common sense policies and international leadership. Just say “thanks Trump” and move on…"
1864443172996219119,1685435218360926208,2024-12-04T22:54:26.000Z,"When is the last time a #Democrat elected or appointed was hacked and brutalized by the media? I’ll wait"
1864440098453905885,1365342219394195461,2024-12-04T22:42:13.000Z,"#NOTLIKEUS  WHY IS THE #DEMOCRAT 🔵 #PARTY SILENT ABOUT ADVOCATING FOR #BANF PARDONS❓  #BIDEN MUTUALLY  BENEFICIALLY #PARDON #HUNTERBIDENCRACKPIPE ADDICT &amp; ALL OUR #BANF FAMILY TREE #LINEAGE NON VIOLENT #CRACK ADDICTS etc YEARS 1986  IN REAL-TIME   💪🏾1865🇺🇸  #NFL #NBA #HIPHOP https://t.co/7BktV9RsaU"
1864439458851873229,1365342219394195461,2024-12-04T22:39:41.000Z,"@RepJamesClyburn #NOTLIKEUS  WHY IS THE #DEMOCRAT 🔵 #PARTY SILENT ABOUT ADVOCATING FOR #BANF PARDONS❓  #BIDEN MUTUALLY  BENEFICIALLY #PARDON #HUNTERBIDENCRACKPIPE ADDICT &amp; ALL OUR #BANF FAMILY TREE #LINEAGE NON VIOLENT #CRACK ADDICTS etc YEARS 1986  IN REAL-TIME   💪🏾1865🇺🇸  #NFL #NBA #HIPHOP"
1864437670874665081,850786007603609600,2024-12-04T22:32:34.000Z,"@Liberacrat White #Democrat Women are a CANCER on our Republic.  To save America  #RepealThe19thAmendment"
1864436369843736730,1293657037633540096,2024-12-04T22:27:24.000Z,"@DesireeAmerica4 I suggest a new strategy, Artoo.  Count till the Democrat wins.  .@JohnKobyltRadio #rigged #democrat #republican #sotomayor #supremecourt #Election2024 https://t.co/XTMfmMgk9i"
1864435737719869950,262948804,2024-12-04T22:24:54.000Z,"Jamie Raskin To Lead The Charge Against Trump As New Top #House Judiciary #Democrat https://t.co/B0MKqEKfa4"
1864435233065427012,886718714,2024-12-04T22:22:53.000Z,"#Democrat corruption. They would rather sabotage the incoming #Trump administration ie spend money that could help fund programs, help Tax Payers, than leave graciously. https://t.co/kpMH2qyOeK https://t.co/8NwsqzURf0"
1864434608307359879,1860645431723667456,2024-12-04T22:20:24.000Z,"Biden appears to fall asleep during Trans-Africa Summit in Angola  READ: https://t.co/mrGOudTof5  #JoeBiden #Biden #TransAfrica #Summit #Angola #Africa #Left #Democrat #Republicans #US #Politics #News #Viralvideo #ViralVideos #Explore #Explorepage"
1864434348172431829,1860645431723667456,2024-12-04T22:19:22.000Z,"Pete Hegseth calls out 'the art of the smear' against him in the media for his cabinet nomination  READ: https://t.co/WxtsvDOkDa  #PeteHegseth #Smear #Campaign #Cabinet #Nomination #Nominee #Pete #Hegseth #Left #Democrat #Republicans #US #Politics #News #Viralvideo #ViralVideos"
1864434343550001461,1445142037762805761,2024-12-04T22:19:21.000Z,"@DogRightGirl Watch Joe pardon every corrupt #Democrat in #DC including himself."
1864433929853522092,895512076197679104,2024-12-04T22:17:43.000Z,"I'm not feeling the President of the United States is the most powerful man in the world. When does the #BidenCrimeFamily crawl back to #Delaware never to be seen again? Sick of these corrupt #Democrat idiots... #JoeBiden #JillBiden #HunterBiden  #HunterBidenPardon #Democrats https://t.co/4BcSPVc94Z"
1864428454482956653,1432796868392599554,2024-12-04T21:55:57.000Z,"Living on $100,000 After Taxes in Maryland #maryland #taxes #democrat #r... https://t.co/r73DoCTbqm via @YouTube"
1864428288375996613,1841542441415147522,2024-12-04T21:55:18.000Z,"@TrumpRealDaily Heartless #Depraved #Democrat"
1864428074151919947,1585811881675169793,2024-12-04T21:54:26.000Z,"@KariLake 47 days of #Democrat smears and lies."
1864427732731310445,4498529961,2024-12-04T21:53:05.000Z,"BLOCKED?  #live #ina #democrat  https://t.co/Jnj12eijmO #AmericasBestPicsAndVideos"
1864427685914534354,1432796868392599554,2024-12-04T21:52:54.000Z,"Living on $100,000 After Taxes in Maryland #maryland #taxes #democrat #r... https://t.co/FdgQgMeyS8 via @YouTube"
1864425936717762953,260527870,2024-12-04T21:45:57.000Z,"#Democrat Rep. #TedLieu's Attempt to Explain Why Trump Doesn't Have a Mandate Is a Giant FAIL https://t.co/DudvPBDRpN - Poor little @reptedlieu isn’t getting enough attention."
1864425656865443983,238368171,2024-12-04T21:44:50.000Z,"@its_The_Dr Not every corrupt #Democrat. Every corrupt politician!!!"
1864422640485859789,3183660548,2024-12-04T21:32:51.000Z,"@RepJamesClyburn He lost in his own state of #Delaware .  He was going to lose in #California if that had gone to trial, which is why he plead guilty.   Both states are really blue.  And with your #Democrat DOJ.  He wasn't targeted.   He was guilty.   @JoeBiden pardoned #HunterBiden to keep the… https://t.co/4vE2X8V6gN"
1864419968172920917,1525467407548043264,2024-12-04T21:22:14.000Z,"@JoeBiden our president 1b to Africa sleeping at meetings the #democrat party is done they will never win another election https://t.co/Ati6Td7sBE"
1864417420053536964,850786007603609600,2024-12-04T21:12:06.000Z,"@FenixAmmunition Welcome to the #Democrat NAZI Party."
1864417156030460050,26146427,2024-12-04T21:11:03.000Z,"Say what now?🤮🤮🤮GOP senators seek 'normal process' to confirm Trump nominees, torn over FBI background checks https://t.co/slXUDZn08n #trump #gop #republican #democrat #liberal #conservative"
1864409935817101372,2776606748,2024-12-04T20:42:22.000Z,"@CWBChicago Thank a #Democrat"
1864408097705341068,585875231,2024-12-04T20:35:04.000Z,"I will not vote for any #Democrat that is against @POTUS pardon Hunter.  We will not forget this @GavinNewsom  He expected @vp to win.  Hunter should not have to pay for trump getting elected. His crimes were minor. Any #democrat  putting down another #democrat will loose votes! https://t.co/TiPqC55V3V"
1864404822117765616,1639126643657805825,2024-12-04T20:22:03.000Z,"@BoLoudon These absurdly late counts of mail-in ballots in one party #Democrat state #CA are pure as the driven snow. Sure. The foibles of human nature simply don’t apply in the #GoldenState."
1864404680748749136,1590831076414730240,2024-12-04T20:21:29.000Z,"@SenJohnThune Senator Thune, please understand, this isn't "Trump's Agenda" This is. the voter's agenda. We voted for him for a reason. It's to get the bureaucracy &amp; corruption out of DC &amp; all the agencies. In order to properly represent our voice, vote in his nominees. ~signed FMR #democrat"
1864403691169575189,850786007603609600,2024-12-04T20:17:33.000Z,"@SRuberdo White #Democrat 19th Amendment DEPENDENTS are a CANCER on our Republic!"
1864399249103810868,862786245658804224,2024-12-04T19:59:54.000Z,"Isn’t Senator Dan Goldman the #Democrat who repeatedly said that #JoeBiden would never pardon his son because he is a man of his word? #CNN @brikeilarcnn @TheLeadCNN @danabrams @DanaBashCNN @DelgiornoMDG  #DemocratsHateAmerica"
1864395952762544571,1755255586441064450,2024-12-04T19:46:48.000Z,"@VoteHarrisOut No one should...we need a new party....an official one...the #MAGA party should rebrand as the @freedom party so as not to confuse its members with the swamp creatures that are part of the #republican and #democrat parties."
1864393602824024495,828352632297287680,2024-12-04T19:37:28.000Z,"So a terrorist sponsoring state, that the current #Democrat administration freed up billions for, has hacked the possible upcoming FBI director for the incoming #Republican administration.🤔 Nah... There couldn't possibly be any ties. Just another happy coinkydink. https://t.co/PAcSxHFU9x https://t.co/8jHH7zq0De"
1864391287606018317,24634669,2024-12-04T19:28:16.000Z,"@JebraFaushay ending friendships because of who someone voted for is wrong.  it is sick.  it is evil.  it shows the immorality of #Democrats and the continued #Bigotry that they have for anyone that does not get on the bandwagon of the #Democrat plantation."
1864387326706671978,1225898684765831168,2024-12-04T19:12:31.000Z,"#America chose @realDonaldTrump who chose @PeteHegseth, anyone in the #senate who  under-minds this decision is undermining the will of the #people of #USA. Those who claimed #democracy like #Democrat are now trying to #undermine it? @MarshaBlackburn what’s the malfunction? #MAGA https://t.co/ib6ZbC59yW"
1864387036846678386,850786007603609600,2024-12-04T19:11:22.000Z,"@EndWokeness Further PROOF that White #Democrat 19th Amendment DEPENDENTS are a CANCER on our Republic.  To save America #RepealThe19thAmendment"
1864386888792199244,1588969987875536896,2024-12-04T19:10:47.000Z,"Is #Biden coming back to the U.S. to face charges?   #ActBlue is worse than the #RussiaHoax and the financial base for how the #Marxist-#Democrat-Party has been rigging elections to stay in power. https://t.co/WZCWL8bhl2"
1864377910527746150,1511380525260447744,2024-12-04T18:35:06.000Z,"Probably a #Democrat. https://t.co/VnF8auZ68l"
1864377643468021913,850786007603609600,2024-12-04T18:34:03.000Z,"@DefiantLs White #Democrat 19th Amendment DEPENDENTS are a CANCER on our Republic."
1864376955820229053,1240027921877737473,2024-12-04T18:31:19.000Z,"@BostonBeefyBear @SherrieStyle @CalltoActivism Our country won’t began healing until the #democrat cheating STOPS. As u say ur a democrat WHAT can u DO to help expose the cheating? Dems need to step forward &amp; tell their party to STOP the cheating &amp; until they do u aren’t voting democrat anymore. Ur voting FOR cheating."
1864376739582882002,1283375526267232256,2024-12-04T18:30:27.000Z,"We could fix this whole problem if more taxes were cut and regulations from #Democrat held cities like #Charlotte, #ChapelHill, #Durham, &amp; #Raleigh would cut down on crime, allow businesses to go through less red tape, &amp; got rid of former #SanctuaryCity inhabitants. Jus' sayin'. https://t.co/Ea4Enb32Q0"
1864374556498252186,781233472991920128,2024-12-04T18:21:47.000Z,"California Dems Suddenly Discover It Costs a Fortune to Live Here  #GVWire #News #Politics #Food #PublicSafety #Crime #HealthCare #AffordableHousing  #Economy #California #CA #CentralValley #dems #democrat #liberal   https://t.co/6OS9HportQ"
1864373994389901381,1519415631757684739,2024-12-04T18:19:33.000Z,"2,700 Year Old One-of-a-Kind Find Confirms Key #Biblical Claim, Will Tick Off #Democrat #Liberals #Israel #Jerusalem via @WestJournalism https://t.co/UQHH9gGiov"
1864370519606173794,1216978203820150784,2024-12-04T18:05:44.000Z,"@ianbremmer How is this a "thought experiment"?  Actual, not hypothetical: #Trump was tried for "incitement of insurrection". In a senate with a #Democrat majority, only 7 #GOP senators voted to impeach.  Why ever would we suppose a senate with a GOP majority would come down harder on him?"
1864369917841018895,1641234105902702594,2024-12-04T18:03:21.000Z,"Please Read "America's Exceptional History of Ant-Slavery"; link provided in post this comment is on.  #Freedom #Democrat #Republican #Independent #Conservative #Libertarian #Truth #GenZ #Democrats #Republicans #Independents #Christian #Christians #Christianity #Church #TheChurch"
1864369392756089227,850786007603609600,2024-12-04T18:01:16.000Z,"@EndWokeness @realkarenjean Hard to believe a #Democrat woman is going along with Molesting PEDOPHILES.... NOT!!!"
1864369233238310956,44803541,2024-12-04T18:00:38.000Z,"@UROCKlive1 P*ss green w/ envy. Not one #Democrat out of thousands could ever instill  such a humorous dance craze.  And they hate it.  lol"
1864368661303054435,1519415631757684739,2024-12-04T17:58:21.000Z,"‘Should Be Disqualified!’ — Conservatives Slam #Trump’s #DEA Pick #ChadChronister for Being a #Woke, #Democrat Donor, Pro-#Vaccine 'Tyrant' Who Arrested a #Pastor During #COVID https://t.co/PYDCTuii3A #gatewaypundit via @gatewaypundit"
1864364269908717664,3366628781,2024-12-04T17:40:54.000Z,"@DogRightGirl @nyxxiana 😡👋 Where is The #Democrat Governor."
1864363083667218705,3018941818,2024-12-04T17:36:11.000Z,"@simonateba Prediction….the #Democrat propagandist media in support of their masters will accuse him of sexual abuse/assault/harassment based on accusations from “unnamed sources”"
1864362499111370964,936930329859907584,2024-12-04T17:33:52.000Z,"@cjgproduxions So far, none of the black pundits are outraged, due to the fact that papi Joe only helped his son. #Democrat #blackdemocrats"
1864362280919409063,26146427,2024-12-04T17:33:00.000Z,"We know that this was about protecting family and we also have come to expect nothing less from our representatives https://t.co/6JvxBIxicb #trump #gop #republican #democrat #liberal #conservative"
1864361414380425552,965497854,2024-12-04T17:29:34.000Z,"@SenJoniErnst @SocialSecurity @elonmusk @VivekGRamaswamy @DOGE As a 54 year old Iowan, I've voted 2 times... once for an Independent in 2008 and #Trump2024. My next vote will be for whoever runs against you, even a #Democrat. I'll also be voting against my Aunt @KimReynoldsIA. You are both disgraceful. Pack Your Bag #RINOS! #MAGA… https://t.co/QveGKGaKrd"
1864359850454520054,3018941818,2024-12-04T17:23:21.000Z,"@Lawrence If he does, @realDonaldTrump is going to put @GovRonDeSantis in there. Desantis will do significantly more damage to the woke #Democrat bureaucracy than Hegseth. Then watch how Lawrence squeals…"
1864358903867125842,3018941818,2024-12-04T17:19:35.000Z,"@realDonaldTrump Anybody want to bet that Jared is about to be accused of sex harassment/abuse by the #Democrat propagandist media using unnamed sources? I mean…it’s their thing."
1864358370922385773,2327647326,2024-12-04T17:17:28.000Z,"Unless you are #Democrat or the family of a Democrat. https://t.co/7JEGxus4TK"
1864356590565933097,1860059032393801728,2024-12-04T17:10:23.000Z,"@IanJaeger29 I stand with every pick of #DonaldTrump, as should every f***ing politician, #Republican and #Democrat! ♥️🇺🇸"
1864352912840733133,1708285160439840768,2024-12-04T16:55:47.000Z,". . . #Democrat's America,  ... may he R.I.P. https://t.co/TV37xd1Dmm"
1864352238644429006,372020500,2024-12-04T16:53:06.000Z,"@bloombergtv is this news breaking market news or just localized criminal #nyc reporting - 9/10 of the country do not care of your #democrat infestation https://t.co/Rshu7XbwGG"
1864350571890638965,2535213616,2024-12-04T16:46:28.000Z,"Ted Cruz, GOP lawmakers urge SCOTUS to end 'Mexico's assault on our #SecondAmendment   Mexico's lawsuit initially dismissed by a Massachusetts federal judge, successfully appealed its case with the support of #California and other #Democrat -led states. https://t.co/uRMyPuvTmc"
1864341670164156686,3366628781,2024-12-04T16:11:06.000Z,"@SULLY10X 😡 Where is the #Democrat Governor"
1864341057892221408,1656069433813794816,2024-12-04T16:08:40.000Z,"@JoeBiden and his @DNC advisors have just “locked in” government inefficiency and record low productivity. The #democrat passport to hosing #taxpayers🧐 @DOGE @GOP @laralogan @HouseGOP https://t.co/atKpkyMFpE"
1864336374008049905,1587111571205066754,2024-12-04T15:50:03.000Z,"Its difficult to keep up the lies when one of them has dementia and keeps blowing the lid off their deception.  But it does give everyone an opportunity to see through the deception with ease.   Anyone coming out of these last 8 years thinking #democrat-deception isnt real..🤦‍♂️ https://t.co/j5x4tUU9Xs"
1864332922821476392,464308569,2024-12-04T15:36:21.000Z,"Any #Democrat that criticizes #Biden for this is toast...these idiots think they get some perk for doing this because the #media keeps baiting them...especially the ones with presidential ambition....we can't take #Biden diss anymore... https://t.co/BGUz6uHxxG"
1864330162436771877,1586112614324703232,2024-12-04T15:25:22.000Z,"@JebraFaushay Being a #Democrat means never having to say you’re sorry."
1864328174085263588,1495727742452912133,2024-12-04T15:17:28.000Z,"iii) Really think these #democrat imbeciles to stop tauting bullcrap on @X, for that matter the entire internet.   #DemocratsAreEvil  #DemocratsAreFascists  #democratasAreLiars https://t.co/rozzw9PeaS"
1864327605995905176,1841542441415147522,2024-12-04T15:15:13.000Z,"@jsolomonReports #Pathetic performance  The #Democrat #FBI"
1864327302223679890,1421851568903626758,2024-12-04T15:14:01.000Z,"@JoanOfArc287 @FBI @NewYorkFBI Hold on, he must be a #Republican since this #corruptfbi would not darr to arrest a #democrat"
1864326316620689480,1778020231694209032,2024-12-04T15:10:06.000Z,"Second US Judge Reverses Decision to Create Judicial Vacancy After Trump’s Victory | The Epoch Times. So much for blind justice. #democrat appointed judges are activists not jurists  https://t.co/jIrfTTnZ0h"
1864325070111273001,1333376106146242560,2024-12-04T15:05:08.000Z,"No evidence of #VoterFraud  its  non existent, ask a #Democrat they would never lie . #MAGA https://t.co/fzbeEryduX"
1864322707485073474,3178565160,2024-12-04T14:55:45.000Z,"@JoJoFromJerz We're so grateful 🙏 to @JoJoFromJerz for helping us to elect @realDonaldTrump !!!! Stay with it!! That $2000 from each #Democrat really paid off for the #Republicans!!! https://t.co/atE0BShMFd"
1864322643299561612,237422935,2024-12-04T14:55:30.000Z,"Calling ALL PATRIOTS in South Carolina.. @LindseyGrahamSC has effectively demonstrated he's lying to you, to America. He's #democrat in disguise working against America. Recall him, primary him, VOTE HIM OUT!"
1864319582841839821,1653055629915828226,2024-12-04T14:43:20.000Z,"@iluminatibot They'll throw Fauci to the grinder to slow down the renovations America desperately needs...and other politicians and functionaries of the last 8 years of #democrat chaos. They lost their value to the global overlords, now cannon fodder to gum up #trump 's work and obscure facts."
1864318628859916440,22214493,2024-12-04T14:39:33.000Z,"Wait a sec... If #Biden can pardon #HunterBiden, could he pardon all #IllegalImmigrants they brought into America? 👀 #Politics #Democrat #Republican #BreakingNews #Freedom #Democracy #AmericaFirst"
1864317160845398371,1724077808652050432,2024-12-04T14:33:43.000Z,"As if you need another reason to not visit America’s largest #shithole city run by an #incompetent #democrat  @NYCMayor . . .   🇺🇸🇮🇱 https://t.co/8y2jsvtLpx"
